model,dataset,condition,layer,head,entropy_clean,entropy_noisy,entropy_delta,query_mass_clean,query_mass_noisy,query_mass_delta
llama,qtsumm,noise_2_word_dropout,9,6,1.8031615614891052,1.7780689418315887,-0.02509261965751648,0.4006757825613022,0.3781066983938217,-0.02256908416748047
llama,qtsumm,noise_2_word_dropout,9,7,0.8136054411530494,0.7991895288228988,-0.014415912330150604,0.3155172973871231,0.3084859520196915,-0.00703134536743164
llama,qtsumm,noise_2_word_dropout,9,8,1.9522573411464692,1.941230297088623,-0.01102704405784607,0.569334089756012,0.5064498662948609,-0.06288422346115112
llama,qtsumm,noise_2_word_dropout,9,9,1.9322614669799805,1.9233868598937989,-0.008874607086181641,0.4067267835140228,0.3799337148666382,-0.026793068647384642
llama,qtsumm,noise_2_word_dropout,9,10,1.7409287929534911,1.735863333940506,-0.00506545901298523,0.32524365857243537,0.31411892622709275,-0.011124732345342636
llama,qtsumm,noise_2_word_dropout,9,11,1.2805180728435517,1.275837916135788,-0.004680156707763672,0.3304045364260674,0.3187736727297306,-0.011630863696336747
llama,qtsumm,noise_2_word_dropout,9,12,2.556282240152359,2.544535833597183,-0.011746406555175781,0.4068098604679108,0.37843694239854814,-0.02837291806936264
llama,qtsumm,noise_2_word_dropout,9,13,2.356821620464325,2.339487099647522,-0.01733452081680298,0.3913393348455429,0.3787834465503693,-0.012555888295173645
llama,qtsumm,noise_2_word_dropout,9,14,2.400995981693268,2.379225116968155,-0.021770864725112915,0.38949071764945986,0.36822527050971987,-0.02126544713973999
llama,qtsumm,noise_2_word_dropout,9,15,2.8822455763816834,2.876044750213623,-0.006200826168060303,0.37683265209197997,0.35115070939064025,-0.02568194270133972
llama,qtsumm,noise_2_word_dropout,9,16,2.3605235397815703,2.351856696605682,-0.008666843175888062,0.2833154298365116,0.2769372433423996,-0.006378186494112014
llama,qtsumm,noise_2_word_dropout,9,17,3.096069133281708,3.0837664365768434,-0.012302696704864502,0.42419631481170655,0.3766451358795166,-0.04755117893218994
llama,qtsumm,noise_2_word_dropout,9,18,2.577139687538147,2.5691197991371153,-0.008019888401031494,0.30849053263664244,0.2975971162319183,-0.010893416404724122
llama,qtsumm,noise_2_word_dropout,9,19,3.325951027870178,3.3168824315071106,-0.009068596363067626,0.5086076766252517,0.45623174905776975,-0.052375927567481995
llama,qtsumm,noise_2_word_dropout,9,20,1.9292732894420623,1.9142028391361237,-0.015070450305938721,0.3323137730360031,0.30831690728664396,-0.02399686574935913
llama,qtsumm,noise_2_word_dropout,9,21,2.4985624074935915,2.4904935240745543,-0.008068883419036865,0.40543047785758973,0.3655445039272308,-0.039885973930358885
llama,qtsumm,noise_2_word_dropout,9,22,2.3960999965667726,2.38485706448555,-0.011242932081222535,0.3629814118146896,0.3419379085302353,-0.021043503284454347
llama,qtsumm,noise_2_word_dropout,9,23,2.8015555858612062,2.798249530792236,-0.0033060550689697266,0.4135769039392471,0.37553774416446684,-0.03803915977478027
llama,qtsumm,noise_2_word_dropout,9,24,1.849696731567383,1.8400283396244048,-0.009668391942977906,0.36071265339851377,0.3388741433620453,-0.021838510036468507
llama,qtsumm,noise_2_word_dropout,9,25,2.394700700044632,2.4053263425827027,0.01062564253807068,0.31828290671110154,0.30824139788746835,-0.010041508823633194
llama,qtsumm,noise_2_word_dropout,9,26,1.0856057584285737,1.0834772676229476,-0.0021284908056259156,0.2738789558410645,0.2659663915634155,-0.007912564277648925
llama,qtsumm,noise_2_word_dropout,9,27,1.909977525472641,1.8953621506690979,-0.01461537480354309,0.3464117914438248,0.33187247812747955,-0.014539313316345216
llama,qtsumm,noise_2_word_dropout,9,28,3.240401840209961,3.2398668050765993,-0.0005350351333618164,0.35918850898742677,0.3554621160030365,-0.003726392984390259
llama,qtsumm,noise_2_word_dropout,9,29,2.710939645767212,2.7148111343383787,0.0038714885711669924,0.3797649785876274,0.3501217484474182,-0.029643230140209198
llama,qtsumm,noise_2_word_dropout,9,30,2.7518085122108458,2.745545673370361,-0.006262838840484619,0.4223829865455627,0.37879501581192015,-0.04358797073364258
llama,qtsumm,noise_2_word_dropout,9,31,2.195617860555649,2.18675582408905,-0.00886203646659851,0.46841859072446823,0.42670994997024536,-0.04170864075422287
llama,qtsumm,noise_2_word_dropout,10,0,1.8612909376621247,1.8523029446601869,-0.008987993001937866,0.32527591586112975,0.329121333360672,0.0038454174995422364
llama,qtsumm,noise_2_word_dropout,10,1,1.8381823658943177,1.825642991065979,-0.012539374828338622,0.3347434487193823,0.3455478072166443,0.010804358497262
llama,qtsumm,noise_2_word_dropout,10,2,1.1223042786121369,1.123543566465378,0.0012392878532409668,0.2755545287858695,0.2753896695561707,-0.0001648592296987772
llama,qtsumm,noise_2_word_dropout,10,3,1.736674702167511,1.7356377065181732,-0.0010369956493377686,0.31911053471267226,0.31244893185794353,-0.006661602854728698
llama,qtsumm,noise_2_word_dropout,10,4,1.5609592378139496,1.5637296795845033,0.002770441770553589,0.3175701856613159,0.3339144945144653,0.016344308853149414
llama,qtsumm,noise_2_word_dropout,10,5,1.682997465133667,1.7112309753894805,0.0282335102558136,0.5816978693008423,0.5960905373096466,0.014392668008804321
llama,qtsumm,noise_2_word_dropout,10,6,2.1333860099315642,2.159094935655594,0.02570892572402954,0.32514887154102323,0.32263789474964144,-0.0025109767913818358
llama,qtsumm,noise_2_word_dropout,10,7,2.0449537456035616,2.0657734274864197,0.020819681882858276,0.3068582698702812,0.2902895241975784,-0.01656874567270279
llama,qtsumm,noise_2_word_dropout,10,8,2.421960598230362,2.4265521287918093,0.004591530561447144,0.4770625501871109,0.5016932278871536,0.024630677700042725
llama,qtsumm,noise_2_word_dropout,10,9,2.107444328069687,2.0963289976119994,-0.011115330457687377,0.3534506976604462,0.3355978488922119,-0.01785284876823425
llama,qtsumm,noise_2_word_dropout,10,10,2.2655225455760957,2.2626902580261232,-0.0028322875499725343,0.3354909777641296,0.318516218662262,-0.016974759101867676
llama,qtsumm,noise_2_word_dropout,10,11,1.3003425478935242,1.2969919681549071,-0.0033505797386169434,0.2830607622861862,0.2802997618913651,-0.002761000394821167
llama,qtsumm,noise_2_word_dropout,10,12,1.6115879893302918,1.6353825628757477,0.023794573545455933,0.7025823444128036,0.6696273446083069,-0.032954999804496767
llama,qtsumm,noise_2_word_dropout,10,13,1.8990548312664033,1.9100401699543,0.010985338687896728,0.4731729730963707,0.4457769632339478,-0.027396009862422945
llama,qtsumm,noise_2_word_dropout,10,14,1.6495569229125977,1.665348869562149,0.015791946649551393,0.6622654974460602,0.6014213398098945,-0.060844157636165616
llama,qtsumm,noise_2_word_dropout,10,15,2.0123503148555755,2.0106946766376494,-0.0016556382179260254,0.5052495568990707,0.469062003493309,-0.03618755340576172
llama,qtsumm,noise_2_word_dropout,10,16,1.8353334188461303,1.821839725971222,-0.013493692874908448,0.39601867496967313,0.3807426989078522,-0.015275976061820984
llama,qtsumm,noise_2_word_dropout,10,17,2.7077713131904604,2.695954978466034,-0.01181633472442627,0.5012750923633575,0.48617910742759707,-0.015095984935760498
llama,qtsumm,noise_2_word_dropout,10,18,2.2584046363830566,2.2440226495265962,-0.014381986856460572,0.6826008826494216,0.585508868098259,-0.09709201455116272
llama,qtsumm,noise_2_word_dropout,10,19,3.1346158623695373,3.14142484664917,0.0068089842796325685,0.591769514977932,0.5336679056286812,-0.05810160934925079
llama,qtsumm,noise_2_word_dropout,10,20,2.4663782715797424,2.4593064308166506,-0.007071840763092041,0.43009974360466,0.41212992668151854,-0.01796981692314148
llama,qtsumm,noise_2_word_dropout,10,21,2.1671062648296355,2.1558434069156647,-0.011262857913970947,0.3126088432967663,0.3025929868221283,-0.010015856474637985
llama,qtsumm,noise_2_word_dropout,10,22,2.2745758414268495,2.26350479722023,-0.011071044206619262,0.3063772527500987,0.30046615228056905,-0.005911100469529629
llama,qtsumm,noise_2_word_dropout,10,23,2.1290555775165556,2.117383199930191,-0.011672377586364746,0.47677055448293687,0.44233087748289107,-0.03443967700004578
llama,qtsumm,noise_2_word_dropout,10,24,2.9469272971153258,2.9336439967155457,-0.013283300399780273,0.5872641324996948,0.5433584302663803,-0.04390570223331451
llama,qtsumm,noise_2_word_dropout,10,25,2.3255427718162536,2.324206006526947,-0.0013367652893066407,0.6042658433318138,0.589284035563469,-0.014981807768344879
llama,qtsumm,noise_2_word_dropout,10,26,2.9927719593048097,2.9945844650268554,0.0018125057220458984,0.38966154158115385,0.39653712660074236,0.006875585019588471
llama,qtsumm,noise_2_word_dropout,10,27,1.958623081445694,1.9417215585708618,-0.016901522874832153,0.5777018040418624,0.5357319325208664,-0.04196987152099609
llama,qtsumm,noise_2_word_dropout,10,28,2.2620479643344877,2.2547975063323973,-0.007250458002090454,0.3682359755039215,0.35552972853183745,-0.012706246972084046
llama,qtsumm,noise_2_word_dropout,10,29,2.444344866275787,2.4328217267990113,-0.011523139476776124,0.4934292405843735,0.4559696942567825,-0.037459546327590944
llama,qtsumm,noise_2_word_dropout,10,30,2.208381026983261,2.2019313871860504,-0.006449639797210693,0.5330594033002853,0.5125308930873871,-0.020528510212898254
llama,qtsumm,noise_2_word_dropout,10,31,1.2978362888097763,1.2837731480598449,-0.014063140749931336,0.27008842704817654,0.2688516920432448,-0.0012367350049316884
llama,qtsumm,noise_2_word_dropout,11,0,2.307251989841461,2.295420730113983,-0.011831259727478028,0.3713869579136372,0.3892638713121414,0.01787691339850426
llama,qtsumm,noise_2_word_dropout,11,1,2.9714256048202516,2.957444006204605,-0.013981598615646362,0.5194654375314712,0.49850601255893706,-0.02095942497253418
llama,qtsumm,noise_2_word_dropout,11,2,3.052088367938995,3.0522101163864135,0.00012174844741821289,0.37233552485704424,0.36277921199798585,-0.00955631285905838
llama,qtsumm,noise_2_word_dropout,11,3,3.2220585703849793,3.208082354068756,-0.013976216316223145,0.5272589385509491,0.45116878151893614,-0.07609015703201294
llama,qtsumm,noise_2_word_dropout,11,4,1.399169236421585,1.3654324412345886,-0.03373679518699646,0.3669788628816605,0.33428052961826327,-0.03269833326339722
llama,qtsumm,noise_2_word_dropout,11,5,2.2686575055122375,2.2621437668800355,-0.006513738632202148,0.4004134576767683,0.401360759884119,0.0009473022073507309
llama,qtsumm,noise_2_word_dropout,11,6,2.182791590690613,2.177684539556503,-0.005107051134109497,0.2872452113777399,0.28212906531989573,-0.005116146057844162
llama,qtsumm,noise_2_word_dropout,11,7,2.7412015795707703,2.7380747318267824,-0.0031268477439880373,0.3239052966237068,0.31429876759648323,-0.009606529027223587
llama,qtsumm,noise_2_word_dropout,11,8,2.6245484590530395,2.6123321771621706,-0.012216281890869141,0.3557241395115852,0.32515679076313975,-0.03056734874844551
llama,qtsumm,noise_2_word_dropout,11,9,2.790392553806305,2.779542660713196,-0.01084989309310913,0.5187728196382523,0.479899063706398,-0.03887375593185425
llama,qtsumm,noise_2_word_dropout,11,10,1.8866580724716187,1.8773689925670625,-0.009289079904556274,0.36060456931591034,0.3395399540662766,-0.021064615249633788
llama,qtsumm,noise_2_word_dropout,11,11,2.949839699268341,2.9321707487106323,-0.01766895055770874,0.5087915450334549,0.47218370735645293,-0.03660783767700195
llama,qtsumm,noise_2_word_dropout,11,12,2.199832874536514,2.1760365843772886,-0.023796290159225464,0.39270586892962456,0.35204906240105627,-0.04065680652856827
llama,qtsumm,noise_2_word_dropout,11,13,2.9705578684806824,2.9491134762763975,-0.02144439220428467,0.41369651556015014,0.3770438313484192,-0.03665268421173096
llama,qtsumm,noise_2_word_dropout,11,14,2.87047483921051,2.8483560919761657,-0.022118747234344482,0.5265127182006836,0.4792777210474014,-0.047234997153282166
llama,qtsumm,noise_2_word_dropout,11,15,2.7938780426979064,2.785054051876068,-0.008823990821838379,0.5090875066816807,0.45041405111551286,-0.058673455566167834
llama,qtsumm,noise_2_word_dropout,11,16,1.7870385348796844,1.7788902282714845,-0.008148306608200073,0.30514310821890833,0.30393473859876396,-0.0012083696201443672
llama,qtsumm,noise_2_word_dropout,11,17,1.9915101051330566,1.9783432364463807,-0.013166868686676025,0.6200355261564254,0.5866982191801071,-0.03333730697631836
llama,qtsumm,noise_2_word_dropout,11,18,2.9410895466804505,2.9374990224838258,-0.003590524196624756,0.45625472366809844,0.41969255805015565,-0.03656216561794281
llama,qtsumm,noise_2_word_dropout,11,19,1.936250501871109,1.9245329320430755,-0.011717569828033448,0.42875469774007796,0.40803536474704744,-0.020719332993030547
llama,qtsumm,noise_2_word_dropout,11,20,2.9628037810325623,2.953756403923035,-0.009047377109527587,0.4058380603790283,0.379414701461792,-0.02642335891723633
llama,qtsumm,noise_2_word_dropout,11,21,2.2919925272464754,2.2727731227874757,-0.019219404458999632,0.390165576338768,0.36743782460689545,-0.02272775173187256
llama,qtsumm,noise_2_word_dropout,11,22,3.189049756526947,3.1728182315826414,-0.01623152494430542,0.4465135782957077,0.40927412211894987,-0.037239456176757814
llama,qtsumm,noise_2_word_dropout,11,23,2.74675430059433,2.737235939502716,-0.00951836109161377,0.47269020676612855,0.41941175758838656,-0.05327844917774201
llama,qtsumm,noise_2_word_dropout,11,24,3.079700267314911,3.0644866824150085,-0.015213584899902344,0.5105098158121109,0.47305330634117126,-0.03745650947093963
llama,qtsumm,noise_2_word_dropout,11,25,2.8949805021286013,2.8795422315597534,-0.015438270568847657,0.54680615067482,0.4845315158367157,-0.06227463483810425
llama,qtsumm,noise_2_word_dropout,11,26,3.060624158382416,3.046638786792755,-0.013985371589660645,0.5441705405712127,0.4949051946401596,-0.04926534593105316
llama,qtsumm,noise_2_word_dropout,11,27,2.9306640028953552,2.9163862228393556,-0.014277780055999756,0.5565059721469879,0.5054236948490143,-0.051082277297973634
llama,qtsumm,noise_2_word_dropout,11,28,1.3569691807031632,1.3614324241876603,0.0044632434844970705,0.32827906906604765,0.323343762755394,-0.004935306310653686
llama,qtsumm,noise_2_word_dropout,11,29,1.6982794225215911,1.7065268158912659,0.008247393369674682,0.3290904343128204,0.3303789794445038,0.0012885451316833497
llama,qtsumm,noise_2_word_dropout,11,30,2.4966867446899412,2.5063710153102874,0.00968427062034607,0.5205467611551284,0.4832958549261093,-0.037250906229019165
llama,qtsumm,noise_2_word_dropout,11,31,1.1885748356580734,1.1734077990055085,-0.015167036652565002,0.29204513430595397,0.3043292373418808,0.012284103035926818
llama,qtsumm,noise_2_word_dropout,12,0,2.542427623271942,2.531495153903961,-0.010932469367980957,0.44053222239017487,0.42400812208652494,-0.016524100303649904
llama,qtsumm,noise_2_word_dropout,12,1,3.210179305076599,3.200614297389984,-0.009565007686614991,0.45331826210021975,0.4259037971496582,-0.027414464950561525
llama,qtsumm,noise_2_word_dropout,12,2,2.3433947801589965,2.3277138650417326,-0.015680915117263793,0.6008971452713012,0.5665480852127075,-0.03434906005859375
llama,qtsumm,noise_2_word_dropout,12,3,2.7771442413330076,2.769960904121399,-0.007183337211608886,0.45376811623573304,0.4351377546787262,-0.018630361557006835
llama,qtsumm,noise_2_word_dropout,12,4,2.640312898159027,2.6243712186813353,-0.01594167947769165,0.5024109035730362,0.47082564532756804,-0.03158525824546814
llama,qtsumm,noise_2_word_dropout,12,5,2.6020996809005736,2.58181471824646,-0.02028496265411377,0.48859218657016756,0.47349870204925537,-0.01509348452091217
llama,qtsumm,noise_2_word_dropout,12,6,2.594188594818115,2.585476803779602,-0.008711791038513184,0.42236714363098143,0.40156727135181425,-0.020799872279167176
llama,qtsumm,noise_2_word_dropout,12,7,2.5445154905319214,2.5351104378700255,-0.009405052661895752,0.4254805833101273,0.41676452457904817,-0.008716058731079102
llama,qtsumm,noise_2_word_dropout,12,8,3.0191550731658934,3.0016824126243593,-0.017472660541534422,0.45133323669433595,0.428618335723877,-0.022714900970458984
llama,qtsumm,noise_2_word_dropout,12,9,2.599597668647766,2.585223603248596,-0.014374065399169921,0.6268088400363923,0.5625335037708282,-0.06427533626556396
llama,qtsumm,noise_2_word_dropout,12,10,2.977672755718231,2.964151692390442,-0.013521063327789306,0.5400501966476441,0.4992440760135651,-0.04080612063407898
llama,qtsumm,noise_2_word_dropout,12,11,2.8842816591262816,2.8678134202957155,-0.016468238830566407,0.575235104560852,0.5272655725479126,-0.04796953201293945
llama,qtsumm,noise_2_word_dropout,12,12,1.0111425518989563,1.0074365168809891,-0.003706035017967224,0.26349632618948815,0.2642810821533203,0.00078475596383214
llama,qtsumm,noise_2_word_dropout,12,13,2.0680966556072233,2.057927280664444,-0.01016937494277954,0.37092790603637693,0.3621973991394043,-0.008730506896972657
llama,qtsumm,noise_2_word_dropout,12,14,2.7712026119232176,2.7584495186805724,-0.012753093242645263,0.4257589548826218,0.43849832713603976,0.01273937225341797
llama,qtsumm,noise_2_word_dropout,12,15,3.1123130321502686,3.1062087059020995,-0.006104326248168946,0.5475482881069184,0.5425888478755951,-0.0049594402313232425
llama,qtsumm,noise_2_word_dropout,12,16,1.5965824127197266,1.6015971958637238,0.005014783143997193,0.5497158527374267,0.5152340263128281,-0.0344818264245987
llama,qtsumm,noise_2_word_dropout,12,17,1.228123277425766,1.2308307826519012,0.002707505226135254,0.3232721142470837,0.3113858297467232,-0.01188628450036049
llama,qtsumm,noise_2_word_dropout,12,18,1.4720285534858704,1.4665627241134644,-0.0054658293724060055,0.4067089676856995,0.3926403999328613,-0.014068567752838134
